page,main_sku_id,drug_name,url,sku_id,price
1,100010055142,楚甲 盐酸阿莫罗芬搽剂 5%*1.5ml 治疗敏感真菌引起的指（趾）甲感染,//item.jd.com/100036638531.html,100036638531,148.00
1,100010055142,楚甲 盐酸阿莫罗芬搽剂 5%*1.5ml 治疗敏感真菌引起的指（趾）甲感染,//item.jd.com/100000545752.html,100000545752,148.00
1,100011157641,优思明 避孕药 屈螺酮炔雌醇片21片*3盒 拜耳,//item.jd.com/100011157641.html,100011157641,285.00
1,100011157641,优思明 避孕药 屈螺酮炔雌醇片21片*3盒 拜耳,//item.jd.com/4296442.html,4296442,285.00
1,100011157641,优思明 避孕药 屈螺酮炔雌醇片21片*3盒 拜耳,//item.jd.com/100026601244.html,100026601244,285.00
1,5633097,吉林敖东 安神补脑液10ml*40支 用于头晕乏力健忘失眠 安神补脑口服液补脑安神,//item.jd.com/5633097.html,5633097,96.00
1,100015260269,同仁堂（TRT）【6盒装】五子衍宗丸 水蜜丸 60g 补肾益精。用于肾虚精亏所致的阳痿不育、遗精早泄,//item.jd.com/100015260269.html,100015260269,148.00
1,100015260269,同仁堂（TRT）【6盒装】五子衍宗丸 水蜜丸 60g 补肾益精。用于肾虚精亏所致的阳痿不育、遗精早泄,//item.jd.com/2943748.html,2943748,148.00
1,100015260269,同仁堂（TRT）【6盒装】五子衍宗丸 水蜜丸 60g 补肾益精。用于肾虚精亏所致的阳痿不育、遗精早泄,//item.jd.com/100020824214.html,100020824214,148.00
1,3782569,万艾可 枸橼酸西地那非片 25mg*7片 小蓝片用于治疗勃起功能障碍 男科专科用药 晖致,//item.jd.com/3782569.html,3782569,158.00
1,3782569,万艾可 枸橼酸西地那非片 25mg*7片 小蓝片用于治疗勃起功能障碍 男科专科用药 晖致,//item.jd.com/100014238988.html,100014238988,158.00
1,3782569,万艾可 枸橼酸西地那非片 25mg*7片 小蓝片用于治疗勃起功能障碍 男科专科用药 晖致,//item.jd.com/100009880362.html,100009880362,158.00
1,100014308357,优思悦避孕药屈螺酮炔雌醇片(II)28片*4盒,//item.jd.com/100014308357.html,100014308357,536.00
1,3790183,保法止 非那雄胺片1mg*84片 男性秃发 雄激素秃发 止脱生发,//item.jd.com/3790183.html,3790183,405.00
1,3790183,保法止 非那雄胺片1mg*84片 男性秃发 雄激素秃发 止脱生发,//item.jd.com/100025700132.html,100025700132,405.00
1,100038547213,妥塞敏 氨甲环酸片0.5g*10片*10板 纯进口版本 用于纤溶亢进所致的出血 日本进口,//item.jd.com/100038547213.html,100038547213,558.00
1,100020712752,泽普思 氟比洛芬凝胶贴膏 40mg*6贴（2盒装） 镇痛消炎骨关节炎肩周炎腱鞘炎网球肘肌肉痛 护腰护颈椎膏药,//item.jd.com/100020712752.html,100020712752,118.00
1,100020712752,泽普思 氟比洛芬凝胶贴膏 40mg*6贴（2盒装） 镇痛消炎骨关节炎肩周炎腱鞘炎网球肘肌肉痛 护腰护颈椎膏药,//item.jd.com/4886721.html,4886721,118.00
1,100010603722,易孚 人表皮生长因子凝胶 5万IU(100 μg)/10g,//item.jd.com/100010603722.html,100010603722,60.00
1,100012953862,万艾可 枸橼酸西地那非片 50mg*10片 小蓝片用于治疗勃起功能障碍 男科专科用药,//item.jd.com/100012953862.html,100012953862,338.00
1,100012953862,万艾可 枸橼酸西地那非片 50mg*10片 小蓝片用于治疗勃起功能障碍 男科专科用药,//item.jd.com/3073967.html,3073967,338.00
1,100012953862,万艾可 枸橼酸西地那非片 50mg*10片 小蓝片用于治疗勃起功能障碍 男科专科用药,//item.jd.com/3541137.html,3541137,338.00
1,100003857958,优思悦避孕药屈螺酮炔雌醇片(II)28片,//item.jd.com/100003857958.html,100003857958,146.00
1,100009536853,必妥维 吉利德 比克恩丙诺片 50mg/200mg/25mg 30片 人类免疫缺陷病毒1型 HIV-1 抗感染用药 病毒感染,//item.jd.com/100009536853.html,100009536853,1075.00
1,100009536853,必妥维 吉利德 比克恩丙诺片 50mg/200mg/25mg 30片 人类免疫缺陷病毒1型 HIV-1 抗感染用药 病毒感染,//item.jd.com/100054719651.html,100054719651,1075.00
1,100009536853,必妥维 吉利德 比克恩丙诺片 50mg/200mg/25mg 30片 人类免疫缺陷病毒1型 HIV-1 抗感染用药 病毒感染,//item.jd.com/100019888305.html,100019888305,1075.00
1,100021688616,星鲨维生素D滴剂（胶囊型）400单位*10粒*3板*5盒 维生素d3滴剂,//item.jd.com/100021688616.html,100021688616,124.00
1,100021688616,星鲨维生素D滴剂（胶囊型）400单位*10粒*3板*5盒 维生素d3滴剂,//item.jd.com/100021697784.html,100021697784,124.00
1,100021688616,星鲨维生素D滴剂（胶囊型）400单位*10粒*3板*5盒 维生素d3滴剂,//item.jd.com/100016227624.html,100016227624,124.00
1,100021688616,星鲨维生素D滴剂（胶囊型）400单位*10粒*3板*5盒 维生素d3滴剂,//item.jd.com/100021688598.html,100021688598,124.00
1,100021688616,星鲨维生素D滴剂（胶囊型）400单位*10粒*3板*5盒 维生素d3滴剂,//item.jd.com/100032031008.html,100032031008,124.00
1,3130265,必利劲 盐酸达泊西汀片 30mg*6片 治疗早泄 男科专科用药,//item.jd.com/3130265.html,3130265,308.00
1,3130265,必利劲 盐酸达泊西汀片 30mg*6片 治疗早泄 男科专科用药,//item.jd.com/3560752.html,3560752,308.00
1,3130265,必利劲 盐酸达泊西汀片 30mg*6片 治疗早泄 男科专科用药,//item.jd.com/100013114042.html,100013114042,308.00
1,3130265,必利劲 盐酸达泊西汀片 30mg*6片 治疗早泄 男科专科用药,//item.jd.com/100020049520.html,100020049520,308.00
1,100011462150,唯散宁Visanne 地诺孕素片2mg*28片 治疗子宫内膜异位症,//item.jd.com/100011462150.html,100011462150,485.00
1,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100023002952.html,100023002952,64.23
1,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100012792970.html,100012792970,64.23
1,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100012807701.html,100012807701,64.23
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/3453496.html,3453496,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/3074073.html,3074073,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/100034152499.html,100034152499,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/2354899.html,2354899,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/2354911.html,2354911,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/100044736813.html,100044736813,115.80
1,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/100005557049.html,100005557049,115.80
1,4275363,内舒拿 糠酸莫米松鼻喷雾剂 50ug*140揿 鼻炎喷剂鼻炎药过敏性鼻炎 成人青少年和3至11 岁儿童,//item.jd.com/4275363.html,4275363,87.00
1,4275363,内舒拿 糠酸莫米松鼻喷雾剂 50ug*140揿 鼻炎喷剂鼻炎药过敏性鼻炎 成人青少年和3至11 岁儿童,//item.jd.com/4257258.html,4257258,87.00
1,3119481,京都念慈菴蜜炼川贝枇杷膏300ml 润肺化痰 止咳平喘 护喉利咽 生津补气 调心降火,//item.jd.com/3119481.html,3119481,53.00
1,3119481,京都念慈菴蜜炼川贝枇杷膏300ml 润肺化痰 止咳平喘 护喉利咽 生津补气 调心降火,//item.jd.com/3116833.html,3116833,53.00
1,3119481,京都念慈菴蜜炼川贝枇杷膏300ml 润肺化痰 止咳平喘 护喉利咽 生津补气 调心降火,//item.jd.com/4931547.html,4931547,53.00
1,100008252431,神度 他达拉非片 5mg*15片 *2盒 治疗勃起功能障碍 男科专科用药国产 齐鲁制药,//item.jd.com/100008252431.html,100008252431,138.00
1,100008252431,神度 他达拉非片 5mg*15片 *2盒 治疗勃起功能障碍 男科专科用药国产 齐鲁制药,//item.jd.com/100006840529.html,100006840529,138.00
1,100008252431,神度 他达拉非片 5mg*15片 *2盒 治疗勃起功能障碍 男科专科用药国产 齐鲁制药,//item.jd.com/100009882907.html,100009882907,138.00
1,100018239007,速福达 玛巴洛沙韦片 40mg*1片 甲型和乙型流感 流感药 感冒药 流行性感冒,//item.jd.com/100018239007.html,100018239007,265.00
1,3470636,金戈 枸橼酸西地那非片 50mg*20片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/3470636.html,3470636,389.00
1,3470636,金戈 枸橼酸西地那非片 50mg*20片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/3470658.html,3470658,389.00
1,3470636,金戈 枸橼酸西地那非片 50mg*20片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/100013668580.html,100013668580,389.00
1,3470636,金戈 枸橼酸西地那非片 50mg*20片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/3083225.html,3083225,389.00
1,3156378,北京同仁堂六味地黄丸（浓缩丸）300丸 遗精盗汗头晕耳鸣腰膝酸软,//item.jd.com/3156378.html,3156378,41.00
1,3156378,北京同仁堂六味地黄丸（浓缩丸）300丸 遗精盗汗头晕耳鸣腰膝酸软,//item.jd.com/100021012698.html,100021012698,41.00
1,3156378,北京同仁堂六味地黄丸（浓缩丸）300丸 遗精盗汗头晕耳鸣腰膝酸软,//item.jd.com/100020910090.html,100020910090,41.00
1,100007959450,千白 人人康 氢醌乳膏20g：0.4g （2%）黄褐斑 雀斑 色素沉着斑治疗 祛斑产品 20g/支,//item.jd.com/100007959450.html,100007959450,198.00
1,3026797,美林布洛芬混悬液100ml1岁及以上婴幼儿退烧药儿童感冒药发烧强生小孩退热发热疼痛牙痛头痛肌肉痛颗粒,//item.jd.com/3026797.html,3026797,38.00
1,3072885,万艾可 枸橼酸西地那非片 100mg*10片 0.1g 小蓝片用于治疗勃起功能障碍 男科专科用药 晖致,//item.jd.com/3072885.html,3072885,688.00
1,3072885,万艾可 枸橼酸西地那非片 100mg*10片 0.1g 小蓝片用于治疗勃起功能障碍 男科专科用药 晖致,//item.jd.com/100012973440.html,100012973440,688.00
1,3717535,沃丽汀 卵磷脂络合碘片 1.5mg*60片 治疗脉络膜视网膜病变 玻璃体出血 玻璃体混浊 视网膜中央静脉阻塞,//item.jd.com/3717535.html,3717535,109.00
1,5235146,金戈 枸橼酸西地那非片 25mg*7片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/5235146.html,5235146,99.00
1,5235146,金戈 枸橼酸西地那非片 25mg*7片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/100006275333.html,100006275333,99.00
1,5235146,金戈 枸橼酸西地那非片 25mg*7片 白云山伟哥 治疗勃起功能障碍 粉色西地那非 男科专科用药,//item.jd.com/100011361152.html,100011361152,99.00
1,4902106,葵花 护肝片 0.35g*100片 疏肝理气健脾消食降低转氨酶慢性肝炎及早期肝硬化保肝护肝酒精肝脂肪肝,//item.jd.com/4902106.html,4902106,27.00
1,4201264,可乐必妥 左氧氟沙星片 0.5克×4片 抗感染用药 细菌感染 呼吸系统感染 泌尿生殖系统感染 肠道感染,//item.jd.com/4201264.html,4201264,38.00
1,100053448335,同仁堂 参苓白术丸 6g*12袋/盒*5盒 健脾益气 体倦乏力食少便溏,//item.jd.com/100053448335.html,100053448335,125.00
1,100053448335,同仁堂 参苓白术丸 6g*12袋/盒*5盒 健脾益气 体倦乏力食少便溏,//item.jd.com/100007971707.html,100007971707,125.00
1,100025194948,达力士 卡泊三醇软膏 30g：1.50mg 30g/支 用于寻常性银屑病的局部治疗,//item.jd.com/100025194948.html,100025194948,117.00
1,3513266,耐信 艾司奥美拉唑镁肠溶片 20mg*7片 幽门螺杆菌 胃食管反流病 消化系统用药 阿斯利康,//item.jd.com/3513266.html,3513266,49.00
1,3513266,耐信 艾司奥美拉唑镁肠溶片 20mg*7片 幽门螺杆菌 胃食管反流病 消化系统用药 阿斯利康,//item.jd.com/100043179165.html,100043179165,49.00
1,5801205,顺尔宁 孟鲁司特钠咀嚼片 5mg*5片 哮喘 支气管哮喘 过敏性鼻炎 呼吸系统用药,//item.jd.com/5801205.html,5801205,30.00
1,5801205,顺尔宁 孟鲁司特钠咀嚼片 5mg*5片 哮喘 支气管哮喘 过敏性鼻炎 呼吸系统用药,//item.jd.com/100011335320.html,100011335320,30.00
1,5801205,顺尔宁 孟鲁司特钠咀嚼片 5mg*5片 哮喘 支气管哮喘 过敏性鼻炎 呼吸系统用药,//item.jd.com/4523305.html,4523305,30.00
1,100040794775,蔓迪女士生发喷雾米诺地尔酊30ml*3瓶防脱育发头发增长发际线生长液药非洗发水护发产后脱发凝胶搽剂曼迪,//item.jd.com/100040794775.html,100040794775,189.00
1,100040794775,蔓迪女士生发喷雾米诺地尔酊30ml*3瓶防脱育发头发增长发际线生长液药非洗发水护发产后脱发凝胶搽剂曼迪,//item.jd.com/100007278039.html,100007278039,189.00
1,100040794775,蔓迪女士生发喷雾米诺地尔酊30ml*3瓶防脱育发头发增长发际线生长液药非洗发水护发产后脱发凝胶搽剂曼迪,//item.jd.com/100017966041.html,100017966041,189.00
1,5327074,达力士卡泊三醇搽剂 0.005%（30ml：1.50mg）*30ml*1瓶/盒 用于头皮银屑病,//item.jd.com/5327074.html,5327074,108.00
1,4654508,瑞安吉 果糖二磷酸钠口服溶液 10ml:1g*10支 用于改善冠心病的心绞痛、急性心肌梗死、心律失常和心力衰竭,//item.jd.com/4654508.html,4654508,33.00
1,4654508,瑞安吉 果糖二磷酸钠口服溶液 10ml:1g*10支 用于改善冠心病的心绞痛、急性心肌梗死、心律失常和心力衰竭,//item.jd.com/5729760.html,5729760,33.00
1,3277153,希舒美 阿奇霉素干混悬剂 0.1g*6袋 辉瑞 支气管炎 呼吸道感染 咽炎 肺炎 鼻窦炎 扁桃体炎 呼吸系统用药,//item.jd.com/3277153.html,3277153,35.00
1,3277153,希舒美 阿奇霉素干混悬剂 0.1g*6袋 辉瑞 支气管炎 呼吸道感染 咽炎 肺炎 鼻窦炎 扁桃体炎 呼吸系统用药,//item.jd.com/100035226954.html,100035226954,35.00
1,3726085,紫光 同方 复方利多卡因乳膏10g,//item.jd.com/3726085.html,3726085,65.00
1,2805879,曼秀雷敦 新乐敦 复方门冬维甘滴眼液13ml 眼药水疲劳 眼干眼涩 抗疲劳 结膜充血 缓解眼疲劳,//item.jd.com/2805879.html,2805879,22.80
1,2805879,曼秀雷敦 新乐敦 复方门冬维甘滴眼液13ml 眼药水疲劳 眼干眼涩 抗疲劳 结膜充血 缓解眼疲劳,//item.jd.com/100019809258.html,100019809258,22.80
1,3717519,开浦兰 左乙拉西坦片 0.5g*30片/盒 成人及4岁以上儿童癫痫患者部分性发作,//item.jd.com/3717519.html,3717519,188.00
1,3717519,开浦兰 左乙拉西坦片 0.5g*30片/盒 成人及4岁以上儿童癫痫患者部分性发作,//item.jd.com/100011111747.html,100011111747,188.00
1,4525007,埃美丁 富马酸依美斯汀滴眼液 5ml 过敏性结膜炎 眼科用药 眼药水,//item.jd.com/4525007.html,4525007,35.00
1,4559223,择思达 盐酸托莫西汀胶囊 40mg*7粒 多动症 注意缺陷 儿童和青少年 神经系统用药,//item.jd.com/4559223.html,4559223,215.00
2,100011186379,北京同仁堂 TRT 五子衍宗丸90g(9g*10丸)补肾益精 肾虚精亏 阳痿不育、遗精早泄、腰痛、尿后余沥 6盒装,//item.jd.com/100011186379.html,100011186379,148.00
2,100011186379,北京同仁堂 TRT 五子衍宗丸90g(9g*10丸)补肾益精 肾虚精亏 阳痿不育、遗精早泄、腰痛、尿后余沥 6盒装,//item.jd.com/4292753.html,4292753,148.00
2,100023455680,优甲乐 左甲状腺素钠片 50μg*100片装 甲状腺肿,//item.jd.com/100023455680.html,100023455680,26.90
2,100023455680,优甲乐 左甲状腺素钠片 50μg*100片装 甲状腺肿,//item.jd.com/100025870668.html,100025870668,26.90
2,100011462150,唯散宁Visanne 地诺孕素片2mg*28片 治疗子宫内膜异位症,//item.jd.com/100011462150.html,100011462150,485.00
2,100013238616,沃克 富马酸伏诺拉生片 20mg*7片 反流性食管炎 胃食管反流 一天一片 抑酸 消化系统用药,//item.jd.com/100013238616.html,100013238616,62.50
2,100013238616,沃克 富马酸伏诺拉生片 20mg*7片 反流性食管炎 胃食管反流 一天一片 抑酸 消化系统用药,//item.jd.com/100032791023.html,100032791023,62.50
2,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100023002952.html,100023002952,64.23
2,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100012792970.html,100012792970,64.23
2,100023002952,洛芙联苯苄唑溶液喷雾剂60ml*3治脚气喷剂脚气药止痒脱皮烂脚丫去脚气脚臭脚痒喷雾乳膏联苯卡唑喷雾剂,//item.jd.com/100012807701.html,100012807701,64.23
2,3172873,保法止 非那雄胺片1mg*28片 男性秃发 雄激素秃发 止脱生发,//item.jd.com/3172873.html,3172873,145.00
2,3172873,保法止 非那雄胺片1mg*28片 男性秃发 雄激素秃发 止脱生发,//item.jd.com/100025700074.html,100025700074,145.00
2,100007425083,凯妮汀克霉唑阴道片0.5g*1片*3盒 妇科用药阴道炎 阴道瘙痒 念珠菌外阴阴道病一片一疗程,//item.jd.com/100007425083.html,100007425083,142.80
2,100007425083,凯妮汀克霉唑阴道片0.5g*1片*3盒 妇科用药阴道炎 阴道瘙痒 念珠菌外阴阴道病一片一疗程,//item.jd.com/2919760.html,2919760,142.80
2,100007425083,凯妮汀克霉唑阴道片0.5g*1片*3盒 妇科用药阴道炎 阴道瘙痒 念珠菌外阴阴道病一片一疗程,//item.jd.com/100013460537.html,100013460537,142.80
2,4358130,普特彼 他克莫司软膏（外）0.03%（10g：3mg）*10g/支 适应于特应性皮炎 进口不含激素【 LEO 利奥制药】,//item.jd.com/4358130.html,4358130,109.00
2,4358130,普特彼 他克莫司软膏（外）0.03%（10g：3mg）*10g/支 适应于特应性皮炎 进口不含激素【 LEO 利奥制药】,//item.jd.com/100014348898.html,100014348898,109.00
2,100030228646,易善复 多烯磷脂酰胆碱胶囊96粒*2盒装 加班熬夜 护肝 肝损伤 护肝药 护肝胶囊 肝胆用药,//item.jd.com/100030228646.html,100030228646,348.00
2,100030228646,易善复 多烯磷脂酰胆碱胶囊96粒*2盒装 加班熬夜 护肝 肝损伤 护肝药 护肝胶囊 肝胆用药,//item.jd.com/100006049750.html,100006049750,348.00
2,3453496,迪巧(D-cal)青少年儿童钙片60粒 3-6-13-17岁儿童补钙 维d钙咀嚼片 碳酸钙 含维生素d3,//item.jd.com/3453496.html,3453496,115.80
